transaction_id,user_id,merchant_id,transaction_amount,transaction_status,transaction_date,bank_name
T522194,U099,M015,20395.31,Success,2025-04-30 07:02:59.504674,Kotak
T736753,U079,M024,34094.95,Success,2025-06-16 05:16:28.505043,Kotak
T996212,U031,M007,14449.85,Success,2025-05-22 04:05:20.505438,ICICI
T116858,U003,M020,35698.66,Success,2025-05-11 03:12:24.505760,Axis
T269320,U037,M005,49322.04,Success,2025-06-02 05:22:23.506077,Axis
T815286,U092,M012,9894.21,Success,2025-06-09 21:31:44.506393,Kotak
T754461,U026,M023,9196.72,Success,2025-07-16 16:25:10.506708,Axis
T192530,U075,M003,38035.93,Success,2025-05-20 00:30:21.507053,Axis
T754067,U091,M001,22986.87,Success,2025-05-31 11:23:33.507417,SBI
T826956,U037,M016,33620.92,Success,2025-06-06 06:00:32.507751,Axis
T152500,U098,M004,16795.29,Failed,2025-07-11 21:46:50.508101,HDFC
T771654,U076,M004,4222.54,Success,2025-05-28 06:16:51.508428,SBI
T138946,U096,M023,4899.52,Success,2025-05-03 01:34:41.508786,ICICI
T516248,U091,M027,45485.57,Success,2025-06-06 00:42:32.509136,SBI
T109346,U004,M017,1731.57,Success,2025-06-04 07:23:15.509464,SBI
T465585,U072,M019,35916.61,Success,2025-06-30 08:06:11.509778,HDFC
T374364,U060,M030,16879.58,Success,2025-06-09 14:07:19.510160,ICICI
T683328,U027,M008,16000.36,Success,2025-06-14 15:01:29.510520,Kotak
T624700,U092,M007,17972.02,Success,2025-07-22 04:24:21.510853,Kotak
T193594,U077,M006,5479.07,Success,2025-06-20 17:29:14.511185,ICICI
T522491,U061,M019,4655.36,Success,2025-05-20 19:46:51.511526,ICICI
T503076,U032,M029,35572.94,Success,2025-07-25 01:36:11.511843,Kotak
T533237,U082,M013,42667.88,Success,2025-07-01 05:53:59.512156,ICICI
T972157,U031,M026,7872.74,Success,2025-07-20 10:50:54.512486,ICICI
T317756,U012,M016,34664.4,Success,2025-07-14 16:38:49.512810,ICICI
T789333,U053,M014,18306.87,Success,2025-07-10 22:41:13.513169,HDFC
T643631,U019,M010,19702.98,Success,2025-05-28 16:20:46.513534,HDFC
T376687,U076,M029,8405.67,Success,2025-07-05 07:21:37.513861,SBI
T622253,U086,M005,14575.9,Success,2025-04-30 04:02:02.514179,Axis
T950231,U005,M023,44040.93,Success,2025-06-30 21:47:48.514526,HDFC
T789783,U019,M001,27350.61,Success,2025-06-29 19:37:40.514854,HDFC
T152040,U012,M010,33360.33,Success,2025-06-01 22:40:54.515254,ICICI
T928281,U003,M011,4392.22,Success,2025-04-28 16:21:33.515587,Axis
T686655,U099,M011,14062.19,Success,2025-07-15 08:03:37.515905,Kotak
T250198,U064,M029,5815.63,Success,2025-06-28 14:48:27.516219,HDFC
T312775,U094,M002,43967.5,Success,2025-07-02 22:12:02.516602,SBI
T860732,U026,M008,16081.39,Success,2025-06-06 04:47:09.516935,Axis
T986063,U084,M030,10931.81,Success,2025-06-23 10:18:26.517294,SBI
T847391,U098,M027,44848.42,Success,2025-07-14 03:55:00.517616,HDFC
T113488,U012,M030,3004.8,Success,2025-07-05 11:30:09.517931,ICICI
T139548,U076,M002,26363.54,Success,2025-06-23 03:07:15.518279,SBI
T717238,U031,M003,27696.91,Success,2025-06-15 22:20:40.518616,ICICI
T219493,U094,M001,40496.16,Success,2025-05-26 09:56:12.518936,SBI
T995072,U069,M002,8757.16,Success,2025-06-27 20:09:14.519278,HDFC
T341844,U043,M023,47596.78,Success,2025-05-02 14:27:15.519600,Axis
T451380,U070,M029,47171.92,Success,2025-07-08 17:50:03.519914,Axis
T288440,U080,M022,2623.56,Success,2025-07-07 03:36:44.520226,HDFC
T341293,U007,M030,13199.35,Success,2025-05-17 18:19:28.520556,ICICI
T764123,U057,M014,21292.41,Success,2025-05-19 21:09:37.520873,Axis
T907733,U054,M013,8602.64,Success,2025-07-24 07:06:29.521240,HDFC
T773916,U004,M017,39464.6,Success,2025-05-04 08:06:51.521597,SBI
T247147,U018,M022,31795.95,Success,2025-06-15 19:42:55.521921,ICICI
T170023,U045,M028,49208.69,Success,2025-07-09 05:33:52.522237,Axis
T699867,U039,M025,22997.31,Success,2025-07-03 01:18:29.522552,SBI
T368891,U099,M015,42355.53,Success,2025-07-19 23:42:24.522869,Kotak
T464361,U092,M008,3775.14,Success,2025-07-15 18:05:49.523188,Kotak
T192565,U005,M012,34075.94,Success,2025-05-16 22:26:18.523529,HDFC
T807100,U100,M024,12300.89,Success,2025-07-19 00:52:41.523864,Axis
T742643,U056,M016,46500.44,Success,2025-06-24 01:11:29.524181,HDFC
T569620,U080,M017,14581.77,Success,2025-05-09 21:18:30.524531,HDFC
T199262,U072,M019,49373.03,Success,2025-07-07 20:51:27.524870,HDFC
T423406,U018,M022,21167.32,Success,2025-05-18 22:38:55.525248,ICICI
T597413,U053,M024,43189.37,Success,2025-06-28 05:20:19.525587,HDFC
T130179,U097,M024,5281.91,Success,2025-07-14 05:00:50.525910,ICICI
T609421,U055,M016,34534.95,Success,2025-05-05 21:16:17.526401,ICICI
T633816,U064,M016,19966.61,Success,2025-07-22 12:35:14.526772,HDFC
T231350,U085,M017,27180.37,Success,2025-05-17 09:16:51.527097,SBI
T529042,U031,M014,27282.87,Success,2025-07-23 07:29:06.527417,ICICI
T797094,U086,M012,1326.28,Success,2025-07-06 02:14:51.527768,Axis
T786545,U051,M029,38819.25,Success,2025-06-27 11:15:35.528094,HDFC
T269308,U059,M030,20135.75,Success,2025-06-22 19:58:51.528410,HDFC
T266634,U024,M014,21669.54,Success,2025-06-08 10:29:01.528746,ICICI
T639726,U089,M017,658.53,Success,2025-07-03 05:34:15.529095,HDFC
T821196,U025,M015,32214.71,Success,2025-05-04 15:45:07.529448,HDFC
T514369,U042,M006,9444.34,Success,2025-07-24 08:28:31.529769,Kotak
T771952,U078,M022,44610.33,Success,2025-06-17 13:20:20.530083,HDFC
T738788,U001,M015,14642.55,Success,2025-06-22 00:25:30.530396,Axis
T353584,U041,M019,26819.49,Success,2025-05-09 12:09:10.530709,HDFC
T439171,U044,M020,23883.4,Success,2025-06-10 11:25:02.531058,Axis
T259691,U056,M011,48729.12,Success,2025-07-16 12:07:33.531377,HDFC
T620099,U049,M010,1344.38,Success,2025-07-16 18:19:16.531691,SBI
T297091,U072,M012,47983.64,Success,2025-06-17 00:20:57.532003,HDFC
T125833,U041,M001,46221.46,Success,2025-07-24 12:23:18.532316,HDFC
T845099,U038,M004,38683.01,Success,2025-05-06 23:03:32.532660,SBI
T918632,U050,M011,24194.01,Success,2025-06-21 22:02:56.532981,Axis
T297626,U074,M003,47674.53,Success,2025-05-09 20:17:57.533400,Axis
T718902,U046,M028,19884.44,Success,2025-07-13 03:42:13.533771,Axis
T197321,U069,M018,22125.92,Success,2025-06-28 06:50:57.534099,HDFC
T219695,U040,M017,21483.67,Success,2025-05-01 18:54:44.534420,Kotak
T783134,U047,M025,2274.99,Success,2025-07-05 02:13:21.534739,Axis
T732783,U024,M009,13561.51,Success,2025-07-03 16:41:01.535055,ICICI
T769617,U024,M017,47399.92,Success,2025-06-19 19:52:14.535368,ICICI
T975844,U063,M012,32008.66,Success,2025-05-01 04:14:55.535680,Kotak
T756890,U030,M021,931.35,Success,2025-05-10 01:28:26.535993,Kotak
T718293,U026,M001,6262.21,Success,2025-07-06 07:47:08.536304,Axis
T257208,U044,M021,758.32,Success,2025-06-27 20:16:03.536637,Axis
T631812,U051,M027,31315.65,Failed,2025-06-13 05:57:14.536954,HDFC
T388606,U022,M019,37736.34,Success,2025-04-28 13:43:34.537318,Axis
T521003,U085,M021,30076.26,Success,2025-05-10 19:58:23.537640,SBI
T289958,U021,M008,42564.01,Success,2025-06-04 23:06:46.537955,SBI
T734103,U027,M027,6041.4,Failed,2025-06-19 18:58:27.538269,Kotak
T116438,U050,M006,44333.13,Success,2025-04-27 16:00:52.538583,Axis
T920467,U064,M021,9858.72,Success,2025-05-09 13:22:13.538897,HDFC
T951848,U034,M026,8720.78,Success,2025-06-02 17:06:01.539220,Kotak
T782841,U091,M014,7030.75,Success,2025-07-03 11:25:28.539543,SBI
T944030,U074,M015,18237.65,Success,2025-06-10 22:24:59.539860,Axis
T931106,U095,M021,14485.19,Success,2025-04-28 18:12:41.540173,Axis
T831157,U042,M016,44218.07,Success,2025-07-02 08:55:54.540503,Kotak
T196491,U083,M025,13926.76,Success,2025-06-03 07:23:33.540826,HDFC
T795567,U077,M012,45074.44,Success,2025-07-01 04:45:34.541202,ICICI
T914715,U064,M009,2580.01,Success,2025-06-02 06:41:44.541536,HDFC
T669114,U064,M026,10493.1,Success,2025-06-28 01:22:58.541855,HDFC
T418692,U033,M012,11021.6,Success,2025-05-28 09:54:01.542172,Axis
T859749,U009,M009,19102.78,Failed,2025-06-07 00:11:36.542485,ICICI
T675639,U069,M022,41153.79,Failed,2025-05-30 16:57:39.542798,HDFC
T639086,U026,M022,37402.16,Success,2025-05-22 07:56:32.543112,Axis
T631288,U026,M026,14904.01,Failed,2025-07-07 07:50:23.543425,Axis
T997737,U030,M022,46994.96,Success,2025-05-30 15:11:06.543771,Kotak
T786727,U071,M014,31536.05,Success,2025-07-18 07:46:12.544102,HDFC
T536722,U064,M007,21765.41,Success,2025-06-03 08:48:40.544429,HDFC
T970182,U039,M017,15728.17,Failed,2025-05-11 07:40:36.544765,SBI
T130721,U085,M026,23090.09,Success,2025-05-31 18:33:10.545115,SBI
T650004,U061,M001,46223.15,Success,2025-07-22 19:55:39.545502,ICICI
T738528,U038,M008,8037.5,Success,2025-07-21 03:41:05.546022,SBI
T782040,U053,M025,40228.68,Success,2025-06-19 19:06:44.546585,HDFC
T329054,U085,M027,32476.51,Success,2025-05-25 13:03:59.547868,SBI
T355700,U094,M014,49841.16,Success,2025-07-02 09:13:58.548436,SBI
T453597,U069,M002,17865.95,Success,2025-07-09 10:31:12.548993,HDFC
T859231,U040,M011,40005.52,Success,2025-05-31 09:50:12.549576,Kotak
T855741,U005,M020,8825.94,Success,2025-05-22 11:22:20.550103,HDFC
T520366,U060,M006,36667.54,Success,2025-04-27 03:18:58.550623,ICICI
T153620,U059,M007,14090.17,Success,2025-07-24 10:46:49.551130,HDFC
T894986,U078,M025,9887.94,Success,2025-04-30 18:40:09.551643,HDFC
T830797,U060,M015,11441.1,Success,2025-07-07 00:36:14.552174,ICICI
T613825,U019,M028,48608.27,Success,2025-05-26 21:36:36.552710,HDFC
T382739,U082,M026,46112.09,Success,2025-06-30 02:20:49.553287,ICICI
T759434,U088,M001,12160.29,Success,2025-07-25 04:30:48.553806,HDFC
T129965,U009,M014,6971.59,Success,2025-06-19 15:00:56.554319,ICICI
T468222,U015,M012,2018.73,Success,2025-05-09 05:20:23.554830,HDFC
T822602,U090,M021,342.79,Success,2025-05-29 16:38:10.555339,ICICI
T124284,U085,M006,47975.13,Success,2025-05-05 11:45:49.555849,SBI
T426790,U027,M011,11426.09,Success,2025-05-02 15:03:47.556403,Kotak
T246034,U060,M020,13314.68,Success,2025-07-01 17:33:14.556933,ICICI
T820019,U087,M022,11703.76,Success,2025-05-18 01:42:55.557484,Kotak
T887057,U063,M020,42937.78,Failed,2025-07-08 23:30:23.557998,Kotak
T446671,U025,M003,39894.61,Success,2025-07-05 17:19:53.558523,HDFC
T205455,U015,M005,12026.13,Failed,2025-05-30 13:49:54.559039,HDFC
T704089,U004,M009,49688.56,Success,2025-05-12 13:03:56.559562,SBI
T520589,U046,M006,44257.47,Success,2025-07-14 16:14:48.560080,Axis
T377025,U020,M018,21763.14,Success,2025-06-30 22:35:43.560611,SBI
T498777,U024,M026,33425.11,Success,2025-05-07 02:54:06.561159,ICICI
T825510,U007,M017,18237.52,Success,2025-05-18 00:53:38.561680,ICICI
T654203,U025,M018,35774.13,Success,2025-05-30 08:01:00.562192,HDFC
T465493,U038,M011,47732.54,Success,2025-05-21 13:00:44.562706,SBI
T762616,U097,M014,48842.28,Success,2025-07-12 20:08:23.563217,ICICI
T732950,U081,M003,29271.56,Failed,2025-05-27 19:37:21.563730,HDFC
T198321,U011,M016,33311.55,Success,2025-07-24 23:20:54.564245,HDFC
T419224,U045,M027,17938.21,Success,2025-07-08 17:22:11.564778,Axis
T817501,U029,M023,22742.4,Failed,2025-04-29 09:03:00.565323,Kotak
T902023,U054,M005,23747.92,Success,2025-06-18 03:24:52.565841,HDFC
T986257,U014,M014,22835.81,Success,2025-05-20 08:49:58.566358,ICICI
T563745,U033,M013,4863.87,Success,2025-07-17 05:35:27.566872,Axis
T247217,U012,M022,15941.28,Success,2025-06-11 12:31:25.567389,ICICI
T492746,U055,M024,36123.49,Success,2025-07-19 18:17:04.567897,ICICI
T883457,U022,M025,21327.56,Success,2025-07-21 01:42:01.568404,Axis
T206434,U023,M025,21273.32,Success,2025-06-15 05:13:40.568932,Kotak
T370048,U068,M004,25607.08,Success,2025-07-11 10:00:08.569483,ICICI
T786820,U057,M013,8073.21,Success,2025-06-22 13:03:45.569962,Axis
T751623,U008,M014,28593.89,Success,2025-05-04 11:35:00.570316,Axis
T732823,U056,M008,1106.86,Failed,2025-07-17 07:05:07.570646,HDFC
T346280,U080,M020,16867.75,Success,2025-05-03 12:05:21.570970,HDFC
T556997,U096,M016,47057.14,Success,2025-05-26 12:21:53.571293,ICICI
T451888,U005,M023,16563.51,Success,2025-06-25 02:33:19.571614,HDFC
T961411,U076,M018,7227.65,Success,2025-07-15 01:02:26.571938,SBI
T231116,U087,M023,36206.39,Success,2025-06-08 03:10:01.572258,Kotak
T338618,U087,M026,5087.92,Success,2025-05-13 03:55:01.572597,Kotak
T897535,U028,M009,39104.07,Success,2025-07-15 17:06:31.572920,Axis
T913064,U068,M030,27847.07,Success,2025-04-30 01:53:30.573359,ICICI
T423565,U065,M012,42525.43,Success,2025-05-05 02:59:53.573737,ICICI
T789512,U038,M021,7697.46,Failed,2025-05-10 10:41:13.574089,SBI
T487236,U078,M027,12190.35,Failed,2025-05-25 06:06:30.574429,HDFC
T484059,U006,M028,34008.14,Success,2025-06-19 00:45:38.574751,Kotak
T284239,U093,M008,5442.64,Success,2025-05-21 03:14:36.575070,Axis
T238951,U061,M012,38378.72,Success,2025-06-08 05:08:53.575388,ICICI
T496987,U060,M006,30358.29,Success,2025-05-02 13:10:59.575839,ICICI
T215552,U092,M011,14710.95,Success,2025-04-28 16:48:50.576181,Kotak
T884845,U037,M021,13012.16,Success,2025-07-22 06:25:52.576520,Axis
T189213,U067,M028,35391.67,Success,2025-06-28 03:36:34.576846,Axis
T413686,U032,M014,44158.33,Success,2025-06-01 12:14:49.577256,Kotak
T335954,U011,M029,2002.92,Success,2025-06-28 18:14:11.577666,HDFC
T997322,U021,M022,49067.99,Success,2025-06-12 07:35:14.577999,SBI
T607137,U016,M022,32161.59,Success,2025-05-27 11:30:00.578321,Kotak
T116567,U053,M005,34197.66,Success,2025-05-07 11:28:59.578639,HDFC
T805845,U060,M020,6412.7,Success,2025-07-23 00:57:20.578954,ICICI
T920258,U044,M026,3305.14,Success,2025-06-09 05:16:04.579271,Axis
T324006,U021,M017,5665.98,Success,2025-06-06 20:03:12.579589,SBI
T248116,U088,M020,4260.72,Success,2025-05-01 13:04:12.579907,HDFC
T866670,U065,M016,11506.54,Success,2025-06-25 09:33:50.580223,ICICI
T263179,U021,M004,29725.83,Success,2025-05-20 05:53:05.580558,SBI
T516358,U073,M029,3868.25,Success,2025-05-27 15:09:29.580880,SBI
T564155,U028,M022,23079.42,Success,2025-07-10 21:08:05.581240,Axis
T607559,U015,M025,1442.56,Failed,2025-05-09 15:15:06.581580,HDFC
T692319,U066,M022,22615.92,Success,2025-04-26 10:30:41.581899,SBI
T563544,U083,M010,17378.23,Success,2025-06-23 02:20:51.582216,HDFC
T876454,U080,M027,36476.88,Failed,2025-06-01 13:45:24.582540,HDFC
T306041,U008,M009,13780.79,Success,2025-05-01 07:20:43.582858,Axis
T110855,U023,M001,6633.51,Success,2025-06-28 01:59:25.583171,Kotak
T495610,U096,M026,26085.08,Success,2025-06-19 18:12:01.583485,ICICI
T618381,U072,M020,1807.34,Success,2025-05-17 00:39:58.583801,HDFC
T880954,U040,M021,17376.38,Success,2025-05-01 17:03:58.584303,Kotak
T278363,U077,M011,25199.65,Success,2025-06-09 06:50:23.584719,ICICI
T898210,U051,M002,11963.21,Success,2025-07-10 23:41:31.585094,HDFC
T149832,U035,M001,30268.89,Success,2025-07-05 03:13:05.585442,ICICI
T926989,U027,M009,20463.54,Success,2025-07-02 07:31:12.585766,Kotak
T581546,U087,M012,14950.11,Success,2025-05-03 00:33:49.586185,Kotak
T662529,U092,M024,7395.16,Success,2025-07-11 22:17:09.586543,Kotak
T544558,U070,M017,4903.29,Success,2025-05-03 16:11:53.586867,Axis
T355419,U071,M022,6694.91,Success,2025-05-13 02:14:20.587184,HDFC
T175152,U007,M028,37542.09,Success,2025-05-06 01:32:51.587509,ICICI
T355521,U032,M009,18827.32,Success,2025-05-06 02:31:45.587828,Kotak
T671989,U040,M006,7529.97,Success,2025-05-05 21:50:44.588145,Kotak
T346437,U069,M022,27390.55,Success,2025-05-31 10:57:52.588475,HDFC
T934765,U031,M006,1673.16,Success,2025-06-18 18:13:38.588800,ICICI
T876189,U026,M022,36587.08,Success,2025-07-20 22:14:13.589162,Axis
T888802,U087,M013,26196.3,Success,2025-07-05 14:29:31.589497,Kotak
T917611,U082,M014,11190.95,Success,2025-07-17 00:07:36.589815,ICICI
T109476,U031,M018,28310.48,Success,2025-06-30 03:46:07.590134,ICICI
T813263,U012,M021,46926.74,Failed,2025-06-11 20:06:42.590451,ICICI
T357460,U095,M013,30051.61,Success,2025-06-10 13:45:19.590767,Axis
T885473,U066,M019,35350.9,Success,2025-06-28 06:13:03.591083,SBI
T609704,U055,M016,9290.94,Success,2025-04-30 11:49:34.591444,ICICI
T124258,U046,M005,4131.55,Success,2025-07-03 04:26:05.591783,Axis
T852113,U013,M025,2612.67,Success,2025-06-11 08:28:21.592115,Kotak
T109264,U059,M004,21741.71,Failed,2025-05-22 11:01:58.592436,HDFC
T687861,U047,M028,39734.42,Success,2025-07-12 11:26:49.592802,Axis
T785989,U086,M018,41913.7,Success,2025-05-27 11:22:42.593279,Axis
T209261,U024,M007,22993.01,Success,2025-06-16 17:05:28.593625,ICICI
T489351,U011,M025,5595.45,Success,2025-07-11 04:16:50.593950,HDFC
T712516,U097,M003,31148.57,Success,2025-07-12 20:58:53.594268,ICICI
T773796,U039,M012,13051.13,Success,2025-05-31 14:56:27.594631,SBI
T540732,U078,M016,7174.23,Success,2025-06-03 17:38:40.595010,HDFC
T460832,U044,M013,41152.86,Success,2025-06-23 14:25:29.595341,Axis
T295102,U059,M014,24975.96,Success,2025-05-19 06:54:48.595772,HDFC
T560524,U058,M024,34249.33,Success,2025-05-07 15:17:49.596155,Kotak
T821523,U097,M022,25101.19,Success,2025-06-05 15:53:19.596688,ICICI
T886519,U019,M028,21340.29,Success,2025-06-22 02:34:26.597254,HDFC
T471589,U052,M004,6810.15,Success,2025-06-04 08:19:04.597748,HDFC
T902068,U049,M030,38840.43,Failed,2025-06-18 03:36:58.598093,SBI
T329385,U004,M012,18236.48,Success,2025-05-16 11:40:42.598487,SBI
T581051,U013,M007,27269.08,Success,2025-07-18 01:42:13.598849,Kotak
T650243,U062,M024,14396.13,Failed,2025-04-30 20:40:22.599181,HDFC
T273930,U094,M005,10949.03,Success,2025-06-28 23:08:10.599502,SBI
T852235,U098,M010,33394.12,Success,2025-05-03 00:39:26.599821,HDFC
T416592,U039,M026,19610.02,Success,2025-06-02 08:38:18.600149,SBI
T284453,U064,M014,10319.2,Success,2025-05-17 13:10:06.600488,HDFC
T100889,U038,M022,5611.45,Success,2025-07-13 13:15:56.600827,SBI
T579281,U054,M025,4928.44,Success,2025-05-25 07:03:52.601245,HDFC
T282573,U081,M022,5203.08,Success,2025-05-14 08:38:15.601601,HDFC
T409876,U066,M008,5723.46,Success,2025-06-03 20:48:00.601985,SBI
T657700,U095,M014,10439.73,Success,2025-07-24 23:10:02.602311,Axis
T535849,U034,M016,1457.94,Failed,2025-05-20 15:21:36.602631,Kotak
T507160,U041,M013,26978.53,Success,2025-06-20 05:39:13.602948,HDFC
T506322,U076,M017,45129.46,Success,2025-04-28 11:08:20.603264,SBI
T326964,U049,M018,27980.76,Success,2025-05-18 19:15:39.603581,SBI
T103135,U004,M009,27110.06,Success,2025-06-12 13:40:29.603898,SBI
T816084,U078,M030,32070.75,Success,2025-06-04 07:56:38.604215,HDFC
T864345,U030,M023,42162.67,Success,2025-07-09 15:59:36.604563,Kotak
T461250,U074,M006,37366.32,Success,2025-05-10 10:01:41.604960,Axis
T917327,U091,M020,5769.38,Success,2025-06-27 20:30:28.605355,SBI
T275811,U062,M030,2976.79,Success,2025-05-28 08:47:30.605682,HDFC
T727373,U029,M009,3314.25,Success,2025-07-23 11:39:28.606003,Kotak
T377057,U007,M013,37167.06,Success,2025-07-01 21:46:27.606321,ICICI
T252204,U075,M004,4189.6,Success,2025-06-09 04:40:51.606637,Axis
T278613,U017,M017,7928.22,Success,2025-06-11 22:16:44.606969,SBI
T230104,U067,M007,1119.07,Failed,2025-06-17 10:18:17.607298,Axis
T219760,U058,M023,29211.11,Failed,2025-06-04 05:24:48.607626,Kotak
T783675,U007,M028,41386.43,Success,2025-05-28 20:03:31.607948,ICICI
T810038,U058,M017,30679.82,Success,2025-07-12 01:12:03.608263,Kotak
T977145,U094,M017,32842.83,Success,2025-07-16 04:24:04.608675,SBI
T704557,U062,M029,14314.49,Success,2025-06-24 23:39:16.609000,HDFC
T570596,U080,M020,2938.32,Success,2025-05-11 23:55:25.609374,HDFC
T241370,U014,M016,6299.52,Success,2025-05-23 10:43:09.609698,ICICI
T672821,U053,M026,16854.01,Success,2025-06-05 21:05:49.610016,HDFC
T473236,U067,M024,4836.55,Success,2025-06-25 12:29:42.610335,Axis
T660502,U085,M004,49745.55,Success,2025-07-21 21:18:37.610651,SBI
T109870,U056,M003,24676.55,Success,2025-06-26 16:31:50.610967,HDFC
T939687,U088,M028,47882.68,Success,2025-07-03 22:38:55.611292,HDFC
T428605,U053,M028,12238.37,Success,2025-06-04 22:47:14.611612,HDFC
T309837,U013,M006,29859.25,Success,2025-05-31 22:17:31.611928,Kotak
T973257,U046,M015,40917.01,Success,2025-07-07 15:50:55.612312,Axis
T889886,U054,M004,20985.77,Success,2025-05-25 23:08:17.612659,HDFC
T738375,U053,M007,24451.38,Success,2025-06-19 18:24:56.613046,HDFC
T631750,U010,M003,28740.54,Failed,2025-07-21 21:53:44.613566,ICICI
T321521,U068,M028,34518.1,Success,2025-06-22 14:58:40.613938,ICICI
T779760,U075,M029,29303.85,Success,2025-06-03 09:34:22.614268,Axis
T656166,U022,M023,2463.32,Success,2025-07-09 11:34:14.614602,Axis
T317245,U083,M027,747.11,Success,2025-05-03 19:19:37.615019,HDFC
T546712,U064,M012,9507.4,Failed,2025-07-01 16:21:36.615474,HDFC
T829397,U022,M004,19511.97,Success,2025-07-13 06:08:05.615814,Axis
T824621,U025,M014,46054.07,Success,2025-07-13 05:47:46.616138,HDFC
T978264,U031,M003,23563.3,Success,2025-07-18 22:27:58.616526,ICICI
T652477,U043,M009,28961.95,Success,2025-07-08 13:54:26.616873,Axis
T989071,U006,M010,34493.43,Success,2025-07-16 09:26:29.617242,Kotak
T159016,U032,M016,33660.51,Success,2025-06-23 17:32:23.617575,Kotak
T474611,U096,M010,18641.42,Success,2025-07-10 17:39:54.617896,ICICI
T449079,U065,M008,17153.14,Success,2025-06-06 05:27:36.618214,ICICI
T960177,U031,M022,29925.33,Success,2025-06-22 05:42:06.618566,ICICI
T674786,U098,M027,6270.75,Success,2025-06-12 02:58:26.618946,HDFC
T991930,U036,M024,10969.58,Success,2025-06-26 17:10:17.619311,ICICI
T261614,U019,M030,16175.62,Success,2025-07-21 22:41:09.619640,HDFC
T458639,U014,M015,40455.23,Success,2025-05-03 02:44:11.619959,ICICI
T974121,U077,M023,37014.36,Success,2025-05-27 16:06:33.620273,ICICI
T684739,U009,M021,36978.79,Success,2025-07-23 00:54:21.620612,ICICI
T971862,U033,M027,24727.2,Success,2025-06-06 05:09:58.620951,Axis
T288223,U014,M027,35190.43,Success,2025-05-14 00:46:51.621362,ICICI
T840995,U025,M013,40573.79,Success,2025-05-08 03:22:46.621698,HDFC
T830032,U070,M013,11740.22,Success,2025-06-23 10:13:02.622020,Axis
T373804,U046,M009,4973.63,Success,2025-05-16 12:41:39.622446,Axis
T858464,U099,M018,12659.29,Success,2025-05-19 00:55:03.622803,Kotak
T198373,U041,M013,10959.64,Success,2025-05-01 11:04:49.623129,HDFC
T732404,U032,M001,44748.34,Success,2025-07-13 02:38:55.623450,Kotak
T593138,U077,M013,26113.69,Success,2025-07-06 21:16:54.623768,ICICI
T454077,U100,M020,2402.46,Success,2025-06-22 08:22:25.624085,Axis
T549471,U090,M022,15362.11,Success,2025-07-20 23:16:30.624401,ICICI
T926550,U075,M018,23294.21,Success,2025-06-26 11:23:35.624746,Axis
T391048,U094,M002,28163.93,Success,2025-07-08 02:07:45.625152,SBI
T740972,U078,M028,8874.52,Success,2025-05-06 18:58:58.625492,HDFC
T583291,U062,M021,38842.35,Success,2025-05-14 14:43:40.625849,HDFC
T444585,U084,M025,46293.89,Success,2025-06-05 23:29:34.626363,SBI
T519912,U066,M003,3420.47,Failed,2025-05-16 08:42:06.626904,SBI
T326274,U080,M016,9686.26,Failed,2025-06-06 23:23:21.627335,HDFC
T574817,U004,M016,34651.29,Success,2025-05-08 02:14:12.627674,SBI
T602081,U085,M008,35359.96,Failed,2025-04-27 10:20:26.627998,SBI
T840658,U024,M010,6716.95,Success,2025-05-13 00:12:22.628317,ICICI
T777735,U022,M024,42564.1,Success,2025-05-22 14:14:42.628656,Axis
T198626,U089,M020,26308.01,Success,2025-07-12 05:31:15.628975,HDFC
T980264,U093,M008,40556.84,Failed,2025-05-02 07:08:31.629352,Axis
T531798,U087,M030,12357.11,Success,2025-07-06 13:27:19.629676,Kotak
T346088,U056,M011,15496.2,Success,2025-04-27 17:49:21.630008,HDFC
T198717,U070,M004,32475.79,Success,2025-05-26 10:35:32.630336,Axis
T404285,U035,M006,14896.89,Success,2025-06-19 00:13:28.630656,ICICI
T994442,U035,M005,33503.16,Success,2025-06-30 05:08:26.630976,ICICI
T132314,U021,M023,14047.58,Success,2025-07-13 20:11:43.631294,SBI
T977431,U097,M012,465.41,Success,2025-06-23 16:28:58.631633,ICICI
T422594,U057,M014,17616.76,Success,2025-07-22 04:26:24.631976,Axis
T195275,U016,M022,36818.35,Success,2025-06-06 16:24:32.632299,Kotak
T789302,U009,M011,20884.77,Success,2025-05-22 22:36:51.632637,ICICI
T108456,U079,M026,28840.31,Success,2025-05-06 08:21:18.632955,Kotak
T423935,U064,M012,9701.04,Success,2025-06-17 16:32:43.633387,HDFC
T750160,U091,M003,44873.02,Success,2025-06-10 17:29:13.633726,SBI
T140822,U041,M010,41557.82,Success,2025-05-09 09:01:16.634044,HDFC
T414658,U042,M003,34250.42,Success,2025-06-25 21:17:56.634360,Kotak
T158513,U066,M030,41250.13,Success,2025-06-02 18:36:44.634713,SBI
T179789,U086,M029,41108.28,Success,2025-05-03 04:44:19.635074,Axis
T128480,U083,M007,15983.47,Success,2025-05-27 08:46:40.635406,HDFC
T746450,U035,M006,37492.51,Success,2025-06-22 23:29:39.635726,ICICI
T283950,U005,M021,47844.83,Success,2025-05-19 19:48:35.636044,HDFC
T603615,U049,M023,19142.07,Success,2025-06-21 22:55:11.636360,SBI
T796217,U055,M020,8746.13,Success,2025-05-12 15:25:18.636707,ICICI
T697528,U045,M008,11662.47,Success,2025-06-02 14:22:15.637037,Axis
